ColorOfLevel	Level	MusicTitle	BmsID	OrgArtist	OrgArtistURL	ScoreSite	ScoreSiteURL	Comment
	六段	◎10    <('ヮ')> 灼熱のカーニバル	77257	Yamajet	http://www.yamajet.com/	アップローダー	http://absolute.pv.land.to/bmsuploader.html	その他up0133
	七段	七段						
	七段	◎10    FIRST COMES SCRATCHING [皿]	115646	ETIA.	http://3t1a.web.fc2.com/bms.html	夢瑠	http://yumerusabun.web.fc2.com/nue.html	 
	七段	◎10    Lang Tone	84321	ルゼ	http://www.luzeria.net/?p=387	夢瑠	http://yumerusabun.web.fc2.com/nue.html	
	七段	◎11    CHASER [^皿^]	77352	SHIKI	http://3t1a.web.fc2.com/	夢瑠	http://yumerusabun.web.fc2.com/nue.html	 
	七段	◎11    Ancient Memory A mix [yumether◎]	121441	sun3	http://cid-578814acc2bd5a74.skydrive.live.com/browse.aspx/.Public/BMS	夢瑠	http://yumerusabun.web.fc2.com/nue.html	
	八段	八段						
	八段	◎11    Mr.Burning Prince [◎]	107112	xenothium	http://nekokan.dyndns.info/~pupuly/bms/view.cgi?id=74&section=orig	奈那樹	http://flowermaster.web.fc2.com/	 
	八段	◎12    VALLISTA [yumether◎]	115414	削除	http://manbow.nothing.sh/event/event.cgi?action=List_def&event=74	夢瑠	http://yumerusabun.web.fc2.com/nue.html	 
	八段	◎12    Cowardly Clime [yumether◎]	105201	rider	http://kamineko.sakura.ne.jp/index.html	夢瑠	http://flowermaster.web.fc2.com/	第4回差分企画 
	八段	◎13    LOST‡EDEN [HYPER]_ALLSCR ver	179281	因習打破	http://sdrv.ms/1bZPbBm	ASCR_Tool	http://sdrv.ms/1bZPbBm	sara_LEh.bme  肩を壊さないようにしてください。
	九段	九段						
	九段	◎13    clutch [皿ANOTHER]	135739	ルゼ	http://manbow.nothing.sh/event/event.cgi?action=More_def&num=6&event=80	赤い人	http://akred.web.fc2.com/ak-red.html	 
	九段	◎13    More quaver♪_ALLSCR ver	178567	お下げ	http://www.geocities.jp/dsks5456/osg.html	ASCR_Tool	http://sdrv.ms/1bZPbBm	sara_morequa.bme
	九段	◎14    PEACE BREAKER[SCRACH]	120338	xi & MONO	https://skydrive.live.com/?cid=578814acc2bd5a74&id=578814ACC2BD5A74%21134#cid=578814ACC2BD5A74&id=578814ACC2BD5A74%21140	彩雛	http://ayahina24.web.fc2.com/	 
	九段	◎14    End Time A⇒Side [MD]	176064	Cres	http://manbow.nothing.sh/event/event.cgi?action=More_def&num=81&event=36	奈那樹	http://flowermaster.web.fc2.com/	
	十段	十段						
	十段	◎15    M-A(ANOTHER)_ALLSCR ver	179012	Musical Masterpiece	http://abeyuta.syoyu.net/	ASCR_Tool	http://sdrv.ms/1bZPbBm	sara_MAA7_30.bme
	十段	◎15    Shade of Gloria [真紅の栄光]	176586	tcheb	http://manbow.nothing.sh/event/event.cgi?action=More_def&num=82&event=88	Gloria	http://flowermaster.web.fc2.com/	差分-奈那樹から
	十段	◎15    ワルツ第4番ロ短調 -皿狼のワルツ-	163017	nmk	http://miohosina.moe.hm/bms/dl/nmk_momi.zip	手遅兄弟[皿]	http://www.nicovideo.jp/watch/sm19952961	
	十段	◎15    ＤＱⅢ　Battle -Scratch-	95683	sun3	http://web.archive.org/web/20070120103559/http://www.ayamenet.com/music/bmsdata/dq3bt.lzh	バラモスゾンビ	http://absolute.pv.land.to/bmsuploader.html	皿up0003
	皆伝	皆伝						
	皆伝	◎15    歪んだ樹_ALLSCR ver	178569	次元大介	http://skydrive.live.com/?cid=d34bfc70cbe5e695&id=D34BFC70CBE5E695%21103	ASCR_Tool	http://sdrv.ms/1bZPbBm	sara_Boss_Battle_ki.bme
	皆伝	◎15    PEACE BREAKER[SCRACH EXTEND]	121098	xi & MONO	https://skydrive.live.com/?cid=578814acc2bd5a74&id=578814ACC2BD5A74%21134#cid=578814ACC2BD5A74&id=578814ACC2BD5A74%21140	彩雛	http://ayahina24.web.fc2.com/	 
	皆伝	◎15    Jade Star (ですぅ)_SCR ver	180493	SHIKI	http://shiki2.sakura.ne.jp/	MIND	http://sdrv.ms/1bZPbBm	sara_desu-.bme
	皆伝	"◎15    Run,Curry,Run[辛皿]"	120121	Kei Izumi	http://manbow.nothing.sh/event/event.cgi?action=List_def&event=75	夢瑠	http://yumerusabun.web.fc2.com/nue.html	 
